drug,gene,metric,spearman_r,spearman_p,pearson_r,pearson_p,n_cell_lines
NSC-697923,ERBB2,auc,0.014901878291742297,0.7452053404466057,0.01521423965977606,0.7400550586986164,478
golgicide-a,CRP,ic50,0.030388488591387104,0.5676713564556953,-0.013717777983882306,0.7964621802273374,463
golgicide-a,CRP,auc,0.0024601006541595206,0.9578976004723079,-0.054886624872049386,0.23851144954675493,463
golgicide-a,HNF1A,ic50,-0.05980842205633282,0.2603763214146294,-0.033206006710808054,0.5323002751203153,463
golgicide-a,HNF1A,auc,-0.00637511338647456,0.8911836112357644,-0.05323284780711411,0.25297684924646857,463
golgicide-a,MYC,ic50,-0.004304614690839897,0.9354944083871188,0.05812391425565812,0.27406560905595084,463
golgicide-a,MYC,auc,0.007798608794206112,0.8670907326998344,0.040087869178447054,0.3894570688438812,463
golgicide-a,ERBB2,ic50,-0.12053199602907337,0.022936351873943047,-0.017935643410277514,0.7359314518683897,463
golgicide-a,ERBB2,auc,-0.013414900393112904,0.7734332954795028,0.04219410267237768,0.365010958376444,463
spermidine,CRP,ic50,0.06914194374642592,0.24629828276919116,-0.010703605747046334,0.8577251486425403,460
spermidine,CRP,auc,0.026387096170540567,0.5724148147847468,-0.038547147378372906,0.40948436168808855,460
spermidine,HNF1A,ic50,-0.026641077399445667,0.655403727052551,0.019302204211300984,0.7464632909031917,460
spermidine,HNF1A,auc,-0.009542698346418237,0.8382629561355266,0.0314818004136362,0.5006042840497177,460
spermidine,MYC,ic50,0.0543357162721497,0.3624558097959661,0.013327621856252626,0.823362035362722,460
spermidine,MYC,auc,0.04888636551996822,0.2954370145178633,-0.00012075921209325248,0.9979391065934285,460
spermidine,ERBB2,ic50,-0.08963041224062307,0.1325369927344064,0.05245632492180137,0.37931901942036544,460
spermidine,ERBB2,auc,-0.027487981104860483,0.5564929650370164,-0.03116809853618558,0.5048842659218015,460
dianhydrogalactitol,CRP,ic50,-0.111684709372057,0.028029951238058213,-0.07610867610676852,0.135029541686395,477
dianhydrogalactitol,CRP,auc,-0.07440796970589342,0.10457200305016218,-0.05038419154773367,0.2721093881038831,477
dianhydrogalactitol,HNF1A,ic50,0.04581076891080946,0.3687801731850297,0.09107010735295118,0.0735367747245894,477
dianhydrogalactitol,HNF1A,auc,0.0386802207177062,0.39929122116873067,0.006616885962269197,0.8853919853338605,477
dianhydrogalactitol,MYC,ic50,0.12527189362187333,0.013657850188998516,0.10736350195093014,0.03474113822225886,477
dianhydrogalactitol,MYC,auc,0.028890563252267375,0.5290510114471635,0.028243659708278423,0.5383201912331351,477
dianhydrogalactitol,ERBB2,ic50,-0.007960432000798255,0.8759573229005523,0.027322738966433436,0.5920533109054064,477
dianhydrogalactitol,ERBB2,auc,0.008682659268952295,0.8499845288932162,0.05246966295724738,0.2527331184027182,477
carmustine,CRP,ic50,0.09262411696234575,0.5094753285882754,0.030678522429128118,0.8273756510781117,461
carmustine,CRP,auc,-0.06343642440136316,0.17392177458674807,-0.11504218826995838,0.01345229076261044,461
carmustine,HNF1A,ic50,-0.08527344823869436,0.5437816451705921,0.03844218205876577,0.784629607887763,461
carmustine,HNF1A,auc,0.00657523096567408,0.8880323350237426,0.043258514994627295,0.35407609836197224,461
carmustine,MYC,ic50,-0.17077890662796325,0.22146247934442584,-0.15027260770066597,0.28281033071037665,461
carmustine,MYC,auc,-0.0697862175784662,0.13461972182705845,-0.03719265883749669,0.4256439206412922,461
carmustine,ERBB2,ic50,-0.1551362683438155,0.2673396917164771,-0.11757094910236415,0.40178755620466694,461
carmustine,ERBB2,auc,0.017274034598718836,0.711449601192407,0.022938576445630035,0.6232569582584618,461
cisplatin,CRP,ic50,0.02124550392696415,0.7108054006159601,-0.04821859647066655,0.39984311866547095,458
cisplatin,CRP,auc,0.04351251849771409,0.3528352146809597,-0.03608637372219835,0.4410492095761409,458
cisplatin,HNF1A,ic50,-0.0013940364739392535,0.9805926820825279,-0.019619874711513635,0.7320509400860444,458
cisplatin,HNF1A,auc,0.07741055096579992,0.09800270509484948,0.10001212807965677,0.03236513380598721,458
cisplatin,MYC,ic50,-0.013523489584963862,0.813436645410414,0.0027317858810083726,0.9619795709777555,458
cisplatin,MYC,auc,-0.01740467918206806,0.7102750769629963,-0.03998474005814033,0.3932635537370738,458
cisplatin,ERBB2,ic50,-0.0005727498004089579,0.9920257149732035,-0.016690567938331277,0.770845056449515,458
cisplatin,ERBB2,auc,0.10034854699639975,0.03178482067291631,0.1129308309055207,0.01560777271836297,458
dichlorvos,CRP,ic50,-0.044090184623788366,0.3545398335986775,-0.06972533069208159,0.14287023794915465,469
dichlorvos,CRP,auc,-0.05042365974665428,0.27581241586916366,0.0059406328134960495,0.8979031873472036,469
dichlorvos,HNF1A,ic50,0.03831682873280732,0.42111239834197217,0.04486461124552404,0.34614281390584656,469
dichlorvos,HNF1A,auc,0.04548923605063428,0.32560078078924193,0.01744076146315024,0.7063779913874056,469
dichlorvos,MYC,ic50,-0.015350627695225999,0.7473015831078313,0.008693087671860512,0.8552258004142915,469
dichlorvos,MYC,auc,-0.049373976759055006,0.2859445064901751,-0.05367782163796866,0.2459660420470413,469
dichlorvos,ERBB2,ic50,0.012419911721731826,0.7943389919937771,-0.011945992781904764,0.8020208374140095,469
dichlorvos,ERBB2,auc,0.046573852497964016,0.3141861453369672,0.006509375261133977,0.888189902741885,469
sevoflurane,CRP,ic50,0.061262964457805755,0.26206930485234253,0.10801153262192614,0.047562045953734124,472
sevoflurane,CRP,auc,0.04228151598959392,0.35937120525298055,-0.049697043029474884,0.28125731597590287,472
sevoflurane,HNF1A,ic50,0.05831649750432637,0.285755313170636,0.14184297835605067,0.009122949891109811,472
sevoflurane,HNF1A,auc,0.11670591316365592,0.01116617945380825,0.19925527346304847,1.2931400127642301e-05,472
sevoflurane,MYC,ic50,0.06728455878245966,0.21795375422153404,0.022828702326400472,0.6762567192693022,472
sevoflurane,MYC,auc,0.0055552490196197225,0.904188618472372,-0.04365340011034621,0.34397975136496384,472
sevoflurane,ERBB2,ic50,-0.021410688334521196,0.695329769222771,-0.07176690415120573,0.18875691485549254,472
sevoflurane,ERBB2,auc,-0.03996836054711903,0.38628243463177253,-9.436823092767721e-05,0.9983685134609745,472
ornithine,CRP,ic50,-0.006617633123788923,0.9668229136374868,-0.040403084700190564,0.7994619043673218,431
ornithine,CRP,auc,-0.15422369822277468,0.001319500746334044,-0.06257207997290269,0.19479351156827157,431
ornithine,HNF1A,ic50,-0.13250668785782505,0.40286037592083435,-0.08576849099319625,0.5891517639427641,431
ornithine,HNF1A,auc,-0.04992091281000014,0.30112675780868836,-0.019837687983328387,0.68130316800682,431
ornithine,MYC,ic50,-0.08581152256705292,0.5889642267053817,0.022674132778993845,0.8866623470622367,431
ornithine,MYC,auc,0.016623585330425097,0.7307439124007367,0.05385835112891698,0.2645543482856551,431
ornithine,ERBB2,ic50,0.010615023093752535,0.9468054555366026,-0.17436932830708715,0.26940814007649516,431
ornithine,ERBB2,auc,0.034288255871058174,0.4777139268068597,0.05913073918581893,0.22054011805554402,431
ammonium-lactate,CRP,ic50,0.0036083343446983987,0.9851787501648757,0.012936041859935197,0.9468992954108914,442
ammonium-lactate,CRP,auc,-0.023362921336222475,0.6242377303915246,-0.05427226842606728,0.25486277502856397,442
ammonium-lactate,HNF1A,ic50,-0.1035759110443109,0.5928710926222641,-0.09378806577502645,0.6284449147883885,442
ammonium-lactate,HNF1A,auc,-0.004323708065641839,0.9277756494507533,-0.00035020298555367424,0.9941421857287628,442
ammonium-lactate,MYC,ic50,-0.09950738916256155,0.6075525246515862,-0.09119100765408517,0.6380266112497855,442
ammonium-lactate,MYC,auc,0.04508387020117891,0.3443368481846087,0.06272539828493667,0.1880773469738929,442
ammonium-lactate,ERBB2,ic50,0.04729064039408866,0.8075392072609389,-0.018737763857652814,0.9231428388488686,442
ammonium-lactate,ERBB2,auc,0.0977904467794266,0.039875883424351465,0.10094648669961587,0.03386370385680447,442
pyrithione-zinc,CRP,ic50,-0.042319591252818235,0.3563919215932942,0.013571585122405052,0.7675021042749974,479
pyrithione-zinc,CRP,auc,-0.02996350828354964,0.5129720683291406,0.14627567588735502,0.001325877695768416,479
pyrithione-zinc,HNF1A,ic50,0.0156585864554808,0.7330190227118497,0.022710890485582072,0.6207584168668783,479
pyrithione-zinc,HNF1A,auc,0.0271426479947763,0.5534469000848321,0.03088446701446156,0.5000987481084233,479
pyrithione-zinc,MYC,ic50,0.04026919473054688,0.3801928909571882,0.03176930206117781,0.48880778019228543,479
pyrithione-zinc,MYC,auc,0.029342983993354103,0.5217419088195078,0.024892584815668844,0.5868120141142248,479
pyrithione-zinc,ERBB2,ic50,0.02182506616439693,0.6344501276147122,0.0026840517404947365,0.953376745877157,479
pyrithione-zinc,ERBB2,auc,0.02312491792097859,0.6136580741744356,0.01806590414437255,0.6932925719242309,479
oxaliplatin,CRP,ic50,-0.0686738022119105,0.19930660207949316,-0.09190657161296073,0.08554745213336347,463
oxaliplatin,CRP,auc,-0.03422548643594482,0.4625409741251386,-0.026181304959537133,0.5741650584566612,463
oxaliplatin,HNF1A,ic50,-0.13312848918480452,0.012546603363052425,-0.13860535715921296,0.009320500255090196,463
oxaliplatin,HNF1A,auc,-0.07423317058704414,0.11066948683696358,-0.0877231893578628,0.05927972542031474,463
oxaliplatin,MYC,ic50,-0.21593503325951172,4.516406293675783e-05,-0.1751331637875287,0.00098451216399468,463
oxaliplatin,MYC,auc,-0.10945205691035109,0.018480729401565588,0.0001479213216158612,0.9974672923729917,463
oxaliplatin,ERBB2,ic50,-0.08301398234585375,0.12056673019669485,-0.0034169574523308308,0.949138627799727,463
oxaliplatin,ERBB2,auc,-0.05622070194902669,0.22727414554484793,-0.054764203710746674,0.23956188155375135,463
fluroxene,CRP,ic50,-0.1375243960241861,0.2013454097850627,-0.09143998567027325,0.396830542828732,454
fluroxene,CRP,auc,-0.03992029671101562,0.3961116110011885,-0.10451551104286019,0.025953717733689388,454
fluroxene,HNF1A,ic50,-0.1800031411595529,0.09331336435951228,-0.17482123213359513,0.10329358789778866,454
fluroxene,HNF1A,auc,-0.014189777240566437,0.7630125328673526,-0.027403074007311234,0.5603076673632159,454
fluroxene,MYC,ic50,-0.12260101176993445,0.25513968521079466,-0.3163179565042966,0.0026786650932041508,454
fluroxene,MYC,auc,0.0015482789799057337,0.9737553845023057,0.03346195850770102,0.47694988992136983,454
fluroxene,ERBB2,ic50,0.22930783218421766,0.03162923725277225,0.04285762571266076,0.6917554263391444,454
fluroxene,ERBB2,auc,0.10501289847729907,0.025249747311084127,0.10072853956259745,0.031889407646834976,454
phenylmercuric-acetate,CRP,ic50,-0.11507345273875089,0.0126413486765147,-0.028597071496048013,0.5367180220505994,475
phenylmercuric-acetate,CRP,auc,-0.12711786400846128,0.005529796958270781,-0.05289475769118299,0.24990395147559166,475
phenylmercuric-acetate,HNF1A,ic50,0.030038333651104688,0.5163817353170795,0.0072640946516694845,0.8753264416727912,475
phenylmercuric-acetate,HNF1A,auc,0.04976033571141231,0.27911278710783044,0.05764373033498131,0.20982426691573328,475
phenylmercuric-acetate,MYC,ic50,0.02730788690235012,0.5552425278857128,0.019764945080129596,0.6694250750203289,475
phenylmercuric-acetate,MYC,auc,0.0345298865086496,0.4527715144200576,0.0367491134156914,0.42423936379153315,475
phenylmercuric-acetate,ERBB2,ic50,0.05549883687362988,0.23028583694822594,0.022976291223993354,0.619667496999211,475
phenylmercuric-acetate,ERBB2,auc,0.056646134777632286,0.21783303638745996,0.03453094013175802,0.45275771679096394,475
captamine,CRP,ic50,-0.10456082666400378,0.06255350047040624,0.17636295600604046,0.0015918167678599042,462
captamine,CRP,auc,-0.0469773963309875,0.3136648661607824,-0.0583545895621189,0.21058678673123027,462
captamine,HNF1A,ic50,-0.021863203154566076,0.6977290132944963,0.013231386010804282,0.8141850253128722,462
captamine,HNF1A,auc,-0.060017853374237845,0.1978499944607331,-0.002176612422259371,0.9627859432499075,462
captamine,MYC,ic50,-0.013067422282805349,0.8164465280441691,-0.013162241815303719,0.8151385237766039,462
captamine,MYC,auc,-0.07428940812172292,0.11078632873472151,-0.06600218207955952,0.15666874345003207,462
captamine,ERBB2,ic50,-0.029379540525356476,0.6016969209130626,0.05709380732471166,0.3101309939413581,462
captamine,ERBB2,auc,-0.07519636704426792,0.10648574903068266,-0.07104292188700047,0.1273089415593962,462
BIX-02188,CRP,ic50,0.10255461708429033,0.03433917548343548,0.013661019162644599,0.7785992555376643,457
BIX-02188,CRP,auc,0.09636386542266488,0.03947731675577568,0.06296461149876001,0.17905290155825757,457
BIX-02188,HNF1A,ic50,0.11178355232416899,0.02101893671147216,0.05944044605452306,0.22083342228577135,457
BIX-02188,HNF1A,auc,0.11148477913794197,0.01711713867206653,0.03180046506407467,0.4976917927462626,457
BIX-02188,MYC,ic50,0.01145783843983102,0.8135878641555069,-0.008935900370608152,0.854094522783009,457
BIX-02188,MYC,auc,0.031503564648758725,0.5017163532595573,0.0032506583021201,0.9447500244849523,457
BIX-02188,ERBB2,ic50,-0.014900366069354649,0.7591071359107386,0.017627596380271483,0.7167627627305838,457
BIX-02188,ERBB2,auc,0.004502538716942684,0.9235283846558379,0.03334256414512596,0.47706673337222016,457
novobiocin,CRP,ic50,-0.1283156934807003,0.029188126576157304,-0.009795564224296074,0.8683089392975928,463
novobiocin,CRP,auc,-0.11379860865390953,0.014285675781799394,-0.05543307523108036,0.2338621685280791,463
novobiocin,HNF1A,ic50,0.0018904010551846165,0.9744739896378478,-0.018876434836984576,0.7493192453846641,463
novobiocin,HNF1A,auc,-0.01167843778380262,0.8021084606299156,0.00584478453409324,0.9001863997137601,463
novobiocin,MYC,ic50,-0.11726070929161478,0.04640741041873318,-0.02979957219106151,0.6139035485491956,463
novobiocin,MYC,auc,-0.08833146788595315,0.0575325797579461,-0.05915222218686904,0.20391505802495713,463
novobiocin,ERBB2,ic50,-0.0586170484087402,0.32069765309630816,-0.03525354873829019,0.550575109144802,463
novobiocin,ERBB2,auc,0.015110637248196453,0.7457247268811519,0.06326576554526187,0.17414695210771852,463
acipimox,CRP,ic50,0.007907823699597277,0.9054725647987305,0.02665145352071171,0.6889448758969308,461
acipimox,CRP,auc,0.0011931680868033812,0.979617173911271,-0.0024805553856532287,0.9576400647097024,461
acipimox,HNF1A,ic50,0.004036032161464678,0.9516713753217096,0.0799931219123369,0.22891447801179388,461
acipimox,HNF1A,auc,0.00937942509141044,0.8408217466065022,0.011569522235087476,0.8043339797577592,461
acipimox,MYC,ic50,-0.022762548409189353,0.7324546599390889,-0.0025606828416859344,0.969326498483602,461
acipimox,MYC,auc,-0.10327093957962513,0.02660720524758217,-0.04667161251163986,0.3173557908870771,461
acipimox,ERBB2,ic50,-0.07402789379112552,0.26563070548294965,-0.053813305188678856,0.41869743186507186,461
acipimox,ERBB2,auc,0.05425617481315665,0.2449823610517879,0.08518395054863151,0.06764955283229226,461
methoxyflurane,CRP,ic50,0.044588721737634895,0.37985306471605823,-0.012186181193754017,0.8104122578725106,470
methoxyflurane,CRP,auc,0.0497115845274444,0.2821434417490977,-0.003888839389368296,0.9329897661923848,470
methoxyflurane,HNF1A,ic50,0.0008842028235918149,0.9861130730827061,0.020484689887472804,0.6867393015737295,470
methoxyflurane,HNF1A,auc,0.01127926044188368,0.8073197638289483,0.07592594861721765,0.10017083410319008,470
methoxyflurane,MYC,ic50,-0.07511126492471407,0.13869730453328266,-0.049524441225154814,0.329317903527399,470
methoxyflurane,MYC,auc,-0.09832142704823463,0.03308522599096239,-0.06683196641604736,0.14799718047850285,470
methoxyflurane,ERBB2,ic50,-0.013869722600495092,0.7848232282538127,-0.05692025272195303,0.2621235434448861,470
methoxyflurane,ERBB2,auc,0.06975073288320224,0.1310503828610568,0.0671580327710585,0.146025035715787,470
D-7193,CRP,ic50,-0.05647920119626081,0.28117878538534263,-0.0609430109203546,0.24482888179961265,473
D-7193,CRP,auc,-0.03314233360479931,0.47208638005399167,-0.06769752344256424,0.14153057554909723,473
D-7193,HNF1A,ic50,0.05410636130365724,0.30191699145643447,0.07133980082343992,0.17323641535351553,473
D-7193,HNF1A,auc,0.07843281073086965,0.0883973061523037,0.0574051241692622,0.21268972170046743,473
D-7193,MYC,ic50,0.017200186727894987,0.7429437170977261,0.03481190715066067,0.5067452804736927,473
D-7193,MYC,auc,-0.0035078667465360245,0.9393479452932046,-0.019618430288289107,0.6704104995698467,473
D-7193,ERBB2,ic50,-0.15591790190218696,0.0027807054361548727,-0.10958053193560092,0.03612281359548402,473
D-7193,ERBB2,auc,-0.10661938104686754,0.02037891923458268,-0.043801126098144426,0.34183424708676824,473
carboplatin,CRP,ic50,-0.16744886230560457,0.1896035132626685,-0.02579145240779992,0.8409743975793271,457
carboplatin,CRP,auc,-0.018735832760760785,0.6895509684683399,-0.08599929394741031,0.06623585278774058,457
carboplatin,HNF1A,ic50,-0.04906120670923738,0.7025775255911851,-0.05533855356112754,0.6666350166466072,457
carboplatin,HNF1A,auc,0.01260095021598633,0.7881986651694274,0.02485847590689488,0.5960841553267362,457
carboplatin,MYC,ic50,-0.041307139345564604,0.7478792478730113,0.12922304457502554,0.31279391626091985,457
carboplatin,MYC,auc,0.01011482376554663,0.8292655934491279,0.0064923007052368545,0.8899156863017718,457
carboplatin,ERBB2,ic50,-0.03252247171019178,0.8002397723736893,-0.06339601553906923,0.6215809839460682,457
carboplatin,ERBB2,auc,0.13714855445609378,0.0033058704280773624,0.10542661498866403,0.024203990036596353,457
pheniramine,CRP,ic50,-0.02415186680465804,0.6999761349795559,-0.010811927310403428,0.8630535074834589,466
pheniramine,CRP,auc,0.06884761174430015,0.1378127963550473,-0.019736374942049974,0.6708753672218478,466
pheniramine,HNF1A,ic50,0.033930799545781404,0.5881930278960559,-0.03101719153464836,0.6206434706174635,466
pheniramine,HNF1A,auc,0.028708680655279213,0.5364446723125661,-0.02054977237671825,0.6581535224023107,466
pheniramine,MYC,ic50,-0.10580834761104285,0.0905082171739449,0.05131780577725214,0.41266286096287974,466
pheniramine,MYC,auc,-0.1310694165521251,0.004596412093143307,-0.08782075026244282,0.058177328397185306,466
pheniramine,ERBB2,ic50,-0.008762306916179949,0.8888271842232426,0.0006312894120502453,0.9919646355138894,466
pheniramine,ERBB2,auc,0.11635949584533746,0.01194876125650721,0.17056385896123777,0.000216262923206128,466
mexiletine,CRP,ic50,0.003967122648793452,0.9323036677402304,-0.024024749155489578,0.6068975120556265,474
mexiletine,CRP,auc,0.014949051915369846,0.7454666419198828,-0.039683901195767646,0.38866655780699166,474
mexiletine,HNF1A,ic50,0.03815605484181046,0.41374629789657646,0.0008837261674575214,0.9849026145740718,474
mexiletine,HNF1A,auc,0.06695026122903723,0.145559912822667,-0.022881750553582908,0.6192449752127314,474
mexiletine,MYC,ic50,0.02380024853308384,0.6102631454453553,-0.005298445649824169,0.9096703155658625,474
mexiletine,MYC,auc,-0.03300262387576285,0.47348755642168616,-0.05498230596800929,0.23216797228633995,474
mexiletine,ERBB2,ic50,0.01792632521142656,0.7010670724464123,-0.013057496718063138,0.7797789367575078,474
mexiletine,ERBB2,auc,0.04430649484446854,0.33577516307219596,-0.004280333965697407,0.9259481764790044,474
usniacin-(+),CRP,ic50,-0.10469501573638705,0.47883460098732294,-0.017758155610230093,0.9046428600960141,449
usniacin-(+),CRP,auc,-0.09590381296657732,0.04223627542848489,-0.0877253720851782,0.06327308743268518,449
usniacin-(+),HNF1A,ic50,0.09876744443355515,0.5042105881625555,-0.10912643790194954,0.4603138675916971,449
usniacin-(+),HNF1A,auc,0.00891778419314333,0.8505306006959024,-0.014218443696795612,0.7638272406348876,449
usniacin-(+),MYC,ic50,0.007382477516094068,0.9602819929306737,0.061931566387029,0.6758257394680338,449
usniacin-(+),MYC,auc,0.012872528198676535,0.7856105523653495,0.03383834391918038,0.4744683096329011,449
usniacin-(+),ERBB2,ic50,0.2791227896158507,0.0547038559743281,0.15284134536498306,0.2996835878881132,449
usniacin-(+),ERBB2,auc,-0.041925001020793363,0.375462247672667,-0.0563477711040999,0.23341557909096433,449
erythritol,CRP,ic50,-0.358283675588612,0.01062471146894202,-0.2943012858180149,0.03802542400083976,448
erythritol,CRP,auc,-0.082326682759123,0.08175109505177681,-0.10531469270727208,0.025809490799348078,448
erythritol,HNF1A,ic50,0.0924177263315237,0.5232577989689227,-0.09474492034675305,0.5128041696354968,448
erythritol,HNF1A,auc,0.024564273331670404,0.6040722388620956,0.026343714160545872,0.5781219371108917,448
erythritol,MYC,ic50,0.1388268626297541,0.3363049564732219,0.0690187019127968,0.6338886515331281,448
erythritol,MYC,auc,-0.017722759823208666,0.7083287983868236,-0.03480593222225473,0.46242035488618966,448
erythritol,ERBB2,ic50,-0.13897092371169434,0.33579884068537164,-0.19167048583479096,0.1823885672654077,448
erythritol,ERBB2,auc,0.011501542909028054,0.8081838182316088,-0.01831200492869508,0.6990955552859864,448
linalool,CRP,auc,-0.0926153448245578,0.054978176801326446,-0.07199270002568747,0.1361029611122857,430
linalool,HNF1A,auc,0.05902732060808242,0.22188960753301373,0.024639538533290054,0.6103832718312454,430
linalool,MYC,auc,0.058529389269334584,0.22581995696130075,0.10550151280925552,0.028708541319826853,430
linalool,ERBB2,auc,-0.004425146404971207,0.9270991757327166,-0.006196422169009888,0.8980548383028022,430
chlormidazole,CRP,ic50,0.0861816105628763,0.0851706257674754,-0.011220015833309224,0.8229867794359271,472
chlormidazole,CRP,auc,0.09216902578857811,0.04535187321989406,0.05902369070770686,0.20053147454615564,472
chlormidazole,HNF1A,ic50,0.031657691429689,0.5278243620239259,0.07248062499024517,0.14790262134928667,472
chlormidazole,HNF1A,auc,0.07591745411571882,0.09948530346742245,0.049034374627177524,0.28773016270762136,472
chlormidazole,MYC,ic50,-0.14884510441576296,0.0028429649439251606,-0.013833829127452416,0.7826833090249192,472
chlormidazole,MYC,auc,-0.17795968323460115,0.0001014519766452356,-0.1086802462321124,0.018182607285742305,472
chlormidazole,ERBB2,ic50,-0.08092396892449141,0.10608009923209169,0.036757297580554044,0.4635016607902718,472
chlormidazole,ERBB2,auc,-0.07997506274825963,0.08262094700997766,-0.07877891298319671,0.08733324744826845,472
sodium-stibogluconate,CRP,ic50,0.07518084966541443,0.25929557310406987,0.07236506809067442,0.2776140946392351,462
sodium-stibogluconate,CRP,auc,-0.003956045241327714,0.9324188437753015,-0.01918085360434986,0.6809275063182082,462
sodium-stibogluconate,HNF1A,ic50,0.06996176171404626,0.293926134246471,0.005576819990412544,0.9334062275276752,462
sodium-stibogluconate,HNF1A,auc,0.06683549304869059,0.1514904065134343,0.04772146085718389,0.30605333764437725,462
sodium-stibogluconate,MYC,ic50,-0.06301752755300394,0.3445807726172476,-0.07249632116110208,0.2767412274873846,462
sodium-stibogluconate,MYC,auc,0.030254873037164308,0.5165383272647855,0.08769278206623142,0.05964503982458578,462
sodium-stibogluconate,ERBB2,ic50,-0.030465661626099986,0.6479704696506908,-0.0354158380370906,0.5955475342818021,462
sodium-stibogluconate,ERBB2,auc,0.01791938658134643,0.7008672338275883,0.015255355596383077,0.7436435419647405,462
isopropyl-myristate,CRP,ic50,-0.07891387900352005,0.21187044535859587,-0.0101429976465962,0.8727087973368474,464
isopropyl-myristate,CRP,auc,0.047424409859997047,0.3080267518260547,-0.031276899882399796,0.5015377111066159,464
isopropyl-myristate,HNF1A,ic50,-0.044464509782481884,0.4822486025051898,-0.014164999295742959,0.8229474203012016,464
isopropyl-myristate,HNF1A,auc,-0.035791823551880146,0.4418064241457642,0.015649229041828087,0.7367154910726444,464
isopropyl-myristate,MYC,ic50,-0.02576296148266508,0.6840016601464216,0.03373127226368196,0.5940634339328251,464
isopropyl-myristate,MYC,auc,-0.009354651568210064,0.8407249748460326,-0.01812274816502473,0.6970135887231705,464
isopropyl-myristate,ERBB2,ic50,-0.00034719045683675017,0.9956243619728684,-0.020902613010909597,0.7412450067903413,464
isopropyl-myristate,ERBB2,auc,0.06292956506157787,0.1759823155648173,0.07395059344564826,0.1116485884486178,464
oxyphencyclimine,CRP,ic50,0.13303705916126746,0.008961627702234682,-0.008632879034255069,0.8659211762095719,469
oxyphencyclimine,CRP,auc,0.10108601148104895,0.028602098532524347,0.15061370048785327,0.0010689173339190749,469
oxyphencyclimine,HNF1A,ic50,0.14180369978591104,0.005312611686779717,-0.017192357634088645,0.7366700023304404,469
oxyphencyclimine,HNF1A,auc,0.18244974202037587,7.065562803915922e-05,0.22191699273417384,1.2114776519855274e-06,469
oxyphencyclimine,MYC,ic50,-0.03856962953287291,0.4504825338311122,0.0006639588851655802,0.9896393978606703,469
oxyphencyclimine,MYC,auc,-0.09333946587237803,0.04334025336257438,-0.09475614936886878,0.04024561670639937,469
oxyphencyclimine,ERBB2,ic50,-0.08266326500306297,0.105346382257947,-0.010445095915675735,0.8381294284367622,469
oxyphencyclimine,ERBB2,auc,0.0010502205436970415,0.9819028828578826,0.08574323886496796,0.06354577073271121,469
acetylcysteine,CRP,auc,-0.16210485622924828,0.0008673874081448726,-0.02484003418782036,0.6121393265403304,419
acetylcysteine,HNF1A,auc,0.04025576896169263,0.4111414540065471,-0.007379793367814448,0.8802822872079968,419
acetylcysteine,MYC,auc,-0.014332217109046072,0.7698953617044895,0.0007357988790833506,0.9880190686413635,419
acetylcysteine,ERBB2,auc,0.03963023612203587,0.41845464423398965,0.05512076552300316,0.26025894316825426,419
mechlorethamine,CRP,ic50,-0.047741508076376594,0.607687107651862,-0.014584831612361633,0.8754390320631515,420
mechlorethamine,CRP,auc,-0.04498524864104026,0.3577602358009995,-0.07665434075255624,0.11674740467091463,420
mechlorethamine,HNF1A,ic50,-0.07885510422784504,0.3959982083559117,-0.05163783280385242,0.5786690173681919,420
mechlorethamine,HNF1A,auc,-0.14763597546364005,0.00241928614689164,-0.15148114669639365,0.0018508852380850955,420
mechlorethamine,MYC,ic50,-0.1828550350975243,0.04748902677868856,-0.004776277555002789,0.9590612636203589,420
mechlorethamine,MYC,auc,-0.08749585912092162,0.0732573470015128,-0.07550597725882745,0.1223446809743094,420
mechlorethamine,ERBB2,ic50,0.07097780277457877,0.4450027382881152,0.40056007591596265,6.971840068599652e-06,420
mechlorethamine,ERBB2,auc,-0.04242074091495799,0.3858510956888337,-0.014417380151030397,0.768297089758335,420
penicillamine-(D),CRP,ic50,0.07005336250129425,0.6984707858477041,-0.038869519049968874,0.8299546567505476,427
penicillamine-(D),CRP,auc,-0.09888113078227918,0.0411222386002439,-0.06596189215050144,0.17366490828383693,427
penicillamine-(D),HNF1A,ic50,0.21235321375531355,0.23545248358047888,-0.06798556252285508,0.7069734652976982,427
penicillamine-(D),HNF1A,auc,0.08560821814654701,0.07721718051359336,0.13172670814987553,0.0064125184202379224,427
penicillamine-(D),MYC,ic50,0.17780748663101606,0.3221940012653437,0.07670617072806549,0.6713623556779703,427
penicillamine-(D),MYC,auc,0.073059813984942,0.131734839848355,0.08989216700702068,0.06347588088305209,427
penicillamine-(D),ERBB2,ic50,0.04344919786096257,0.8102637173955713,0.05210525175171402,0.773365011073274,427
penicillamine-(D),ERBB2,auc,-0.00847393622063537,0.8613978193159083,-0.0039709066531433915,0.9347942092793039,427
oleanolic-acid,CRP,ic50,0.0772782758605296,0.7760550992960279,-0.0819083416042696,0.7629850310319246,426
oleanolic-acid,CRP,auc,-0.05875327067218436,0.22622657208857755,-0.09562902103586382,0.048554393523529374,426
oleanolic-acid,HNF1A,ic50,-0.044117647058823525,0.8711220048065985,-0.12388011587414548,0.6476044785325605,426
oleanolic-acid,HNF1A,auc,-0.08788960770222592,0.06995541368928164,-0.11310004150913479,0.019543615902933905,426
oleanolic-acid,MYC,ic50,0.07058823529411765,0.7950393023376281,0.5344878837292595,0.03292883907340809,426
